age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,contactado_previamente,rango_edad
26,student,single,high.school,no,no,no,cellular,julio,martes,235,1.0,,1,failure,-1.7,94.215,-40.3,0.893,4991.6,0,0,Jóvenes (<30)
48,housemaid,married,professional.course,no,yes,no,cellular,julio,miércoles,496,2.0,6.0,2,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,Maduros (45-60)
68,retired,divorced,high.school,no,yes,yes,cellular,julio,miércoles,340,1.0,3.0,1,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,Tercera Edad (60+)
74,retired,divorced,basic,no,yes,yes,cellular,julio,miércoles,106,2.0,,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,0,Tercera Edad (60+)
24,student,single,professional.course,no,no,no,cellular,julio,miércoles,429,2.0,6.0,3,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,Jóvenes (<30)
25,self-employed,single,university.degree,no,yes,no,cellular,julio,miércoles,844,5.0,,2,failure,-1.7,94.215,-40.3,0.896,4991.6,1,0,Jóvenes (<30)
57,blue-collar,married,basic,no,no,yes,cellular,julio,miércoles,471,2.0,,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,1,0,Maduros (45-60)
24,student,single,professional.course,no,yes,no,cellular,julio,miércoles,817,2.0,,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,1,0,Jóvenes (<30)
66,retired,divorced,high.school,no,no,no,cellular,julio,miércoles,211,1.0,,1,failure,-1.7,94.215,-40.3,0.896,4991.6,0,0,Tercera Edad (60+)
51,retired,divorced,high.school,no,no,no,cellular,julio,miércoles,115,3.0,,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,1,0,Maduros (45-60)
50,housemaid,married,basic,no,no,yes,cellular,julio,miércoles,462,1.0,4.0,1,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,Maduros (45-60)
47,admin,married,university.degree,no,yes,yes,cellular,julio,miércoles,129,3.0,,2,failure,-1.7,94.215,-40.3,0.896,4991.6,0,0,Maduros (45-60)
48,housemaid,married,professional.course,no,no,no,cellular,julio,miércoles,388,3.0,6.0,1,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,Maduros (45-60)
26,technician,single,professional.course,no,no,no,cellular,julio,jueves,588,3.0,,2,failure,-1.7,94.215,-40.3,0.899,4991.6,1,0,Jóvenes (<30)
60,retired,married,professional.course,no,yes,yes,cellular,julio,jueves,95,4.0,6.0,2,success,-1.7,94.215,-40.3,0.899,4991.6,0,1,Maduros (45-60)
76,admin,married,basic,no,no,no,telephone,julio,jueves,301,3.0,,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,1,0,Tercera Edad (60+)
23,admin,single,high.school,no,no,no,telephone,julio,jueves,331,1.0,,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,0,0,Jóvenes (<30)
80,retired,divorced,basic,no,no,yes,cellular,julio,jueves,169,2.0,6.0,2,success,-1.7,94.215,-40.3,0.899,4991.6,1,1,Tercera Edad (60+)
34,admin,divorced,university.degree,no,yes,no,telephone,julio,jueves,332,3.0,,1,failure,-1.7,94.215,-40.3,0.899,4991.6,1,0,Adultos (30-45)
50,housemaid,married,basic,no,no,no,cellular,julio,jueves,349,3.0,6.0,2,success,-1.7,94.215,-40.3,0.899,4991.6,1,1,Maduros (45-60)
50,entrepreneur,divorced,university.degree,no,yes,no,cellular,julio,jueves,386,1.0,6.0,3,success,-1.7,94.215,-40.3,0.899,4991.6,1,1,Maduros (45-60)
31,technician,single,university.degree,no,no,no,cellular,julio,jueves,200,4.0,,1,failure,-1.7,94.215,-40.3,0.899,4991.6,1,0,Adultos (30-45)
51,admin,married,university.degree,no,no,no,cellular,julio,jueves,396,4.0,,1,failure,-1.7,94.215,-40.3,0.899,4991.6,1,0,Maduros (45-60)
65,management,married,high.school,no,yes,no,cellular,julio,jueves,117,1.0,,2,failure,-1.7,94.215,-40.3,0.899,4991.6,0,0,Tercera Edad (60+)
31,technician,single,university.degree,no,yes,no,telephone,julio,jueves,426,1.0,6.0,2,success,-1.7,94.215,-40.3,0.899,4991.6,1,1,Adultos (30-45)
48,blue-collar,married,professional.course,no,no,no,telephone,julio,jueves,268,1.0,,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,1,0,Maduros (45-60)
71,retired,married,basic,no,yes,no,cellular,julio,jueves,519,2.0,9.0,3,failure,-1.7,94.215,-40.3,0.899,4991.6,1,1,Tercera Edad (60+)
31,technician,single,university.degree,no,no,no,telephone,julio,jueves,270,1.0,5.0,1,success,-1.7,94.215,-40.3,0.899,4991.6,1,1,Adultos (30-45)
34,admin,married,university.degree,no,yes,no,cellular,julio,jueves,417,1.0,6.0,3,success,-1.7,94.215,-40.3,0.899,4991.6,1,1,Adultos (30-45)
53,admin,married,high.school,no,yes,no,cellular,julio,jueves,99,6.0,,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,0,0,Maduros (45-60)
39,unemployed,single,high.school,no,yes,no,cellular,julio,viernes,90,2.0,,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,0,Adultos (30-45)
27,services,single,high.school,no,no,no,cellular,julio,viernes,700,5.0,6.0,2,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,Jóvenes (<30)
32,management,single,university.degree,no,no,no,cellular,julio,viernes,221,4.0,16.0,1,success,-1.7,94.215,-40.3,0.896,4991.6,0,1,Adultos (30-45)
23,admin,single,university.degree,no,no,yes,cellular,julio,viernes,76,2.0,,1,failure,-1.7,94.215,-40.3,0.896,4991.6,0,0,Jóvenes (<30)
41,admin,married,university.degree,no,yes,no,cellular,julio,viernes,269,6.0,6.0,3,success,-1.7,94.215,-40.3,0.896,4991.6,0,1,Adultos (30-45)
37,management,married,university.degree,no,yes,no,cellular,julio,viernes,292,1.0,6.0,1,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,Adultos (30-45)
35,admin,married,university.degree,no,yes,no,telephone,julio,viernes,304,1.0,,2,failure,-1.7,94.215,-40.3,0.896,4991.6,1,0,Adultos (30-45)
56,retired,divorced,high.school,no,yes,no,telephone,julio,viernes,9,1.0,,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,0,Maduros (45-60)
71,retired,married,basic,no,yes,yes,cellular,julio,viernes,230,6.0,,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,1,0,Tercera Edad (60+)
40,management,married,university.degree,no,no,no,telephone,julio,viernes,367,2.0,3.0,2,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,Adultos (30-45)
39,unemployed,single,high.school,no,yes,no,cellular,julio,viernes,240,3.0,,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,0,Adultos (30-45)
37,admin,married,university.degree,no,yes,no,cellular,julio,viernes,1005,5.0,4.0,2,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,Adultos (30-45)
34,self-employed,married,university.degree,no,yes,no,cellular,julio,viernes,156,3.0,,2,failure,-1.7,94.215,-40.3,0.896,4991.6,0,0,Adultos (30-45)
40,management,married,university.degree,no,yes,no,cellular,julio,viernes,955,1.0,9.0,1,success,-1.7,94.215,-40.3,0.896,4991.6,1,1,Adultos (30-45)
63,retired,married,basic,no,no,no,cellular,julio,viernes,273,1.0,,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,0,Tercera Edad (60+)
55,services,divorced,high.school,no,yes,no,cellular,julio,viernes,160,3.0,,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,0,Maduros (45-60)
46,admin,married,high.school,no,no,no,cellular,agosto,lunes,428,2.0,,3,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,Maduros (45-60)
33,services,single,high.school,no,yes,no,cellular,agosto,lunes,132,2.0,,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,Adultos (30-45)
25,student,single,high.school,no,no,no,cellular,agosto,lunes,159,2.0,10.0,4,failure,-1.7,94.027,-38.3,0.898,4991.6,0,1,Jóvenes (<30)
33,admin,single,university.degree,no,no,yes,cellular,agosto,lunes,87,3.0,,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,0,Adultos (30-45)
31,student,single,high.school,no,no,no,cellular,agosto,lunes,397,2.0,,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,Adultos (30-45)
42,admin,single,university.degree,no,no,no,cellular,agosto,lunes,1013,3.0,,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,0,Adultos (30-45)
67,retired,married,basic,no,no,no,cellular,agosto,lunes,300,3.0,,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,0,Tercera Edad (60+)
31,technician,single,professional.course,no,no,no,cellular,agosto,lunes,155,2.0,,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,0,Adultos (30-45)
53,services,married,basic,no,yes,no,cellular,agosto,lunes,196,2.0,,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,1,0,Maduros (45-60)
31,student,single,high.school,no,yes,no,cellular,agosto,lunes,868,3.0,18.0,3,failure,-1.7,94.027,-38.3,0.898,4991.6,1,1,Adultos (30-45)
36,admin,single,professional.course,no,yes,no,telephone,agosto,lunes,25,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,0,Adultos (30-45)
81,retired,married,basic,no,yes,no,cellular,agosto,lunes,90,4.0,,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,0,Tercera Edad (60+)
25,student,single,high.school,no,yes,no,cellular,agosto,lunes,100,6.0,4.0,1,success,-1.7,94.027,-38.3,0.898,4991.6,0,1,Jóvenes (<30)
42,admin,single,university.degree,no,yes,no,cellular,agosto,lunes,245,2.0,,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,0,Adultos (30-45)
31,self-employed,single,university.degree,no,no,no,cellular,agosto,lunes,209,1.0,,2,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,Adultos (30-45)
62,retired,married,basic,no,no,no,cellular,agosto,lunes,317,1.0,9.0,2,failure,-1.7,94.027,-38.3,0.898,4991.6,1,1,Tercera Edad (60+)
67,retired,married,basic,no,no,no,cellular,agosto,lunes,341,2.0,13.0,1,success,-1.7,94.027,-38.3,0.898,4991.6,1,1,Tercera Edad (60+)
33,services,single,high.school,no,yes,no,cellular,agosto,lunes,486,1.0,,2,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,Adultos (30-45)
38,technician,single,university.degree,no,no,no,cellular,agosto,lunes,135,6.0,,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,0,Adultos (30-45)
31,technician,single,professional.course,no,no,no,cellular,agosto,lunes,308,1.0,,2,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,Adultos (30-45)
33,admin,single,university.degree,no,yes,yes,telephone,agosto,lunes,109,1.0,,2,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,Adultos (30-45)
53,services,married,basic,no,yes,no,telephone,agosto,lunes,141,2.0,,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,Maduros (45-60)
31,technician,single,professional.course,no,yes,no,cellular,agosto,lunes,428,2.0,9.0,3,success,-1.7,94.027,-38.3,0.898,4991.6,1,1,Adultos (30-45)
28,admin,married,university.degree,no,yes,no,cellular,agosto,lunes,226,3.0,,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0,Jóvenes (<30)
77,retired,divorced,professional.course,no,no,no,cellular,agosto,lunes,258,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,0,Tercera Edad (60+)
27,admin,single,university.degree,no,no,no,cellular,agosto,martes,249,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,1,0,Jóvenes (<30)
31,student,single,university.degree,no,no,no,cellular,agosto,martes,224,1.0,9.0,2,failure,-1.7,94.027,-38.3,0.899,4991.6,0,1,Adultos (30-45)
64,retired,married,professional.course,no,no,no,cellular,agosto,martes,482,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,1,0,Tercera Edad (60+)
37,technician,single,university.degree,no,yes,no,cellular,agosto,martes,481,2.0,,4,failure,-1.7,94.027,-38.3,0.899,4991.6,1,0,Adultos (30-45)
28,admin,single,university.degree,no,yes,yes,cellular,agosto,martes,187,2.0,6.0,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,Jóvenes (<30)
28,unemployed,single,basic,no,no,yes,cellular,agosto,martes,261,1.0,,1,failure,-1.7,94.027,-38.3,0.899,4991.6,1,0,Jóvenes (<30)
31,student,single,university.degree,no,no,no,cellular,agosto,martes,279,4.0,6.0,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,Adultos (30-45)
47,services,divorced,high.school,no,yes,no,cellular,agosto,martes,113,2.0,,1,failure,-1.7,94.027,-38.3,0.899,4991.6,1,0,Maduros (45-60)
21,student,single,high.school,no,yes,no,cellular,agosto,martes,326,2.0,,1,failure,-1.7,94.027,-38.3,0.899,4991.6,0,0,Jóvenes (<30)
31,admin,single,university.degree,no,no,no,cellular,agosto,martes,172,3.0,,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,0,0,Adultos (30-45)
40,admin,married,high.school,no,no,yes,cellular,agosto,martes,654,2.0,,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,1,0,Adultos (30-45)
75,retired,married,basic,no,no,no,telephone,agosto,martes,676,2.0,,4,failure,-1.7,94.027,-38.3,0.899,4991.6,1,0,Tercera Edad (60+)
30,student,single,high.school,no,no,no,cellular,agosto,martes,592,3.0,,1,failure,-1.7,94.027,-38.3,0.899,4991.6,1,0,Jóvenes (<30)
21,student,single,high.school,no,yes,no,cellular,agosto,martes,263,3.0,9.0,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,Jóvenes (<30)
58,blue-collar,married,basic,no,yes,no,cellular,agosto,miércoles,771,1.0,3.0,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Maduros (45-60)
48,admin,married,university.degree,no,yes,yes,cellular,agosto,miércoles,288,1.0,0.0,3,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Maduros (45-60)
28,student,single,high.school,unknown,yes,no,cellular,agosto,miércoles,453,1.0,,1,failure,-1.7,94.027,-38.3,0.9,4991.6,0,0,Jóvenes (<30)
35,technician,married,university.degree,no,yes,no,cellular,agosto,miércoles,182,1.0,6.0,3,failure,-1.7,94.027,-38.3,0.9,4991.6,1,1,Adultos (30-45)
35,technician,married,university.degree,no,yes,no,cellular,agosto,miércoles,560,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,1,0,Adultos (30-45)
27,student,single,university.degree,no,yes,no,cellular,agosto,miércoles,651,1.0,0.0,3,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Jóvenes (<30)
28,student,single,basic,no,yes,no,cellular,agosto,miércoles,178,1.0,0.0,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Jóvenes (<30)
61,retired,married,university.degree,no,no,no,telephone,agosto,miércoles,250,2.0,7.0,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Tercera Edad (60+)
47,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,288,1.0,10.0,2,failure,-1.7,94.027,-38.3,0.9,4991.6,1,1,Maduros (45-60)
27,student,single,university.degree,no,no,no,cellular,agosto,miércoles,180,1.0,3.0,3,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Jóvenes (<30)
30,admin,single,university.degree,no,no,no,telephone,agosto,miércoles,156,1.0,,1,failure,-1.7,94.027,-38.3,0.9,4991.6,0,0,Jóvenes (<30)
59,admin,married,basic,no,no,no,cellular,agosto,miércoles,198,1.0,6.0,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Maduros (45-60)
28,student,single,basic,no,no,yes,cellular,agosto,miércoles,139,1.0,6.0,3,failure,-1.7,94.027,-38.3,0.9,4991.6,1,1,Jóvenes (<30)
28,student,single,basic,no,no,no,telephone,agosto,miércoles,199,2.0,6.0,2,success,-1.7,94.027,-38.3,0.9,4991.6,0,1,Jóvenes (<30)
18,student,single,high.school,no,yes,no,cellular,agosto,miércoles,253,2.0,6.0,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Jóvenes (<30)
52,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,261,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,0,0,Maduros (45-60)
48,blue-collar,married,basic,no,no,no,cellular,agosto,miércoles,296,1.0,16.0,3,failure,-1.7,94.027,-38.3,0.9,4991.6,1,1,Maduros (45-60)
27,student,single,university.degree,no,yes,no,telephone,agosto,miércoles,153,1.0,0.0,5,success,-1.7,94.027,-38.3,0.9,4991.6,0,1,Jóvenes (<30)
34,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,250,1.0,10.0,2,failure,-1.7,94.027,-38.3,0.9,4991.6,1,1,Adultos (30-45)
27,student,single,basic,no,yes,no,cellular,agosto,miércoles,111,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,0,0,Jóvenes (<30)
18,student,single,high.school,no,yes,no,cellular,agosto,miércoles,561,1.0,17.0,2,failure,-1.7,94.027,-38.3,0.9,4991.6,1,1,Jóvenes (<30)
48,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,118,1.0,0.0,2,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Maduros (45-60)
47,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,470,1.0,4.0,2,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Maduros (45-60)
30,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,191,1.0,0.0,2,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Jóvenes (<30)
18,student,single,high.school,no,yes,yes,telephone,agosto,miércoles,297,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,0,0,Jóvenes (<30)
44,services,divorced,basic,no,yes,no,cellular,agosto,miércoles,153,3.0,0.0,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Adultos (30-45)
30,blue-collar,single,professional.course,no,no,no,cellular,agosto,miércoles,293,1.0,9.0,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,1,Jóvenes (<30)
46,admin,single,high.school,no,no,no,cellular,agosto,jueves,510,2.0,17.0,1,success,-1.7,94.027,-38.3,0.904,4991.6,0,1,Maduros (45-60)
41,admin,divorced,high.school,no,yes,yes,cellular,agosto,jueves,231,2.0,0.0,2,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,Adultos (30-45)
46,admin,single,high.school,no,no,no,cellular,agosto,jueves,329,2.0,9.0,4,failure,-1.7,94.027,-38.3,0.904,4991.6,0,1,Maduros (45-60)
26,unemployed,single,university.degree,no,yes,no,cellular,agosto,jueves,508,3.0,6.0,2,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,Jóvenes (<30)
46,technician,married,professional.course,no,no,no,cellular,agosto,jueves,382,1.0,,1,failure,-1.7,94.027,-38.3,0.904,4991.6,0,0,Maduros (45-60)
26,unemployed,single,university.degree,no,yes,no,cellular,agosto,jueves,203,1.0,3.0,3,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,Jóvenes (<30)
48,admin,divorced,university.degree,no,no,no,cellular,agosto,jueves,544,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,Maduros (45-60)
71,blue-collar,divorced,basic,unknown,no,no,cellular,agosto,jueves,224,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,0,Tercera Edad (60+)
41,admin,divorced,high.school,no,yes,no,cellular,agosto,jueves,272,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,Adultos (30-45)
48,admin,divorced,university.degree,no,no,no,cellular,agosto,jueves,172,3.0,3.0,6,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,Maduros (45-60)
44,admin,single,university.degree,no,no,no,cellular,agosto,jueves,492,1.0,,2,failure,-1.7,94.027,-38.3,0.904,4991.6,0,0,Adultos (30-45)
27,technician,single,university.degree,no,yes,no,cellular,agosto,jueves,250,3.0,,5,failure,-1.7,94.027,-38.3,0.904,4991.6,0,0,Jóvenes (<30)
47,admin,married,high.school,no,no,no,cellular,agosto,jueves,374,2.0,16.0,1,success,-1.7,94.027,-38.3,0.904,4991.6,1,1,Maduros (45-60)
31,student,single,high.school,no,yes,no,cellular,agosto,jueves,306,2.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,Adultos (30-45)
77,retired,married,basic,no,no,no,cellular,agosto,jueves,318,1.0,9.0,4,failure,-1.7,94.027,-38.3,0.904,4991.6,1,1,Tercera Edad (60+)
31,student,single,high.school,no,yes,no,cellular,agosto,jueves,375,2.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,Adultos (30-45)
41,entrepreneur,married,university.degree,no,yes,no,cellular,agosto,jueves,324,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,Adultos (30-45)
30,student,single,high.school,no,no,no,cellular,agosto,jueves,200,1.0,,1,failure,-1.7,94.027,-38.3,0.904,4991.6,0,0,Jóvenes (<30)
41,entrepreneur,married,university.degree,no,yes,no,cellular,agosto,jueves,736,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,Adultos (30-45)
71,retired,married,university.degree,no,yes,no,cellular,agosto,jueves,134,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,0,Tercera Edad (60+)
37,management,married,high.school,no,yes,no,cellular,agosto,jueves,633,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,Adultos (30-45)
46,technician,married,professional.course,no,yes,no,cellular,agosto,jueves,245,2.0,,4,failure,-1.7,94.027,-38.3,0.904,4991.6,1,0,Maduros (45-60)
63,retired,married,basic,no,no,no,cellular,agosto,jueves,163,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,0,Tercera Edad (60+)
41,admin,divorced,high.school,no,yes,yes,cellular,agosto,jueves,98,3.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,0,Adultos (30-45)
25,admin,single,university.degree,no,no,no,cellular,agosto,jueves,215,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,Jóvenes (<30)
45,admin,married,university.degree,no,no,no,cellular,agosto,jueves,323,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,Adultos (30-45)
60,housemaid,married,basic,no,no,no,cellular,agosto,viernes,270,4.0,6.0,4,failure,-1.7,94.027,-38.3,0.905,4991.6,0,1,Maduros (45-60)
59,retired,married,professional.course,no,yes,no,cellular,agosto,viernes,303,2.0,3.0,2,success,-1.7,94.027,-38.3,0.905,4991.6,1,1,Maduros (45-60)
72,housemaid,married,basic,unknown,yes,no,cellular,agosto,viernes,137,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,0,0,Tercera Edad (60+)
32,entrepreneur,single,professional.course,no,yes,no,telephone,agosto,viernes,47,1.0,,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,0,0,Adultos (30-45)
41,admin,divorced,high.school,no,yes,no,cellular,agosto,viernes,258,2.0,6.0,3,success,-1.7,94.027,-38.3,0.905,4991.6,1,1,Adultos (30-45)
27,admin,single,university.degree,no,no,no,cellular,agosto,viernes,562,2.0,3.0,3,success,-1.7,94.027,-38.3,0.905,4991.6,1,1,Jóvenes (<30)
59,retired,married,professional.course,no,no,no,cellular,agosto,viernes,218,3.0,3.0,1,success,-1.7,94.027,-38.3,0.905,4991.6,1,1,Maduros (45-60)
41,admin,divorced,high.school,no,yes,no,cellular,agosto,viernes,178,1.0,6.0,2,success,-1.7,94.027,-38.3,0.905,4991.6,1,1,Adultos (30-45)
41,admin,divorced,high.school,no,yes,no,cellular,agosto,viernes,174,1.0,4.0,3,failure,-1.7,94.027,-38.3,0.905,4991.6,1,1,Adultos (30-45)
77,management,married,university.degree,no,yes,no,cellular,agosto,viernes,160,1.0,3.0,6,success,-1.7,94.027,-38.3,0.905,4991.6,1,1,Tercera Edad (60+)
41,technician,divorced,university.degree,no,yes,no,cellular,agosto,viernes,252,1.0,,1,failure,-1.7,94.027,-38.3,0.905,4991.6,0,0,Adultos (30-45)
41,technician,divorced,university.degree,no,yes,no,cellular,agosto,viernes,366,2.0,6.0,3,success,-1.7,94.027,-38.3,0.905,4991.6,1,1,Adultos (30-45)
27,admin,single,university.degree,no,yes,no,cellular,agosto,viernes,177,2.0,,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,1,0,Jóvenes (<30)
24,admin,single,university.degree,no,yes,yes,cellular,agosto,viernes,101,5.0,6.0,2,success,-1.7,94.027,-38.3,0.905,4991.6,0,1,Jóvenes (<30)
24,admin,single,university.degree,no,no,no,cellular,agosto,viernes,744,1.0,,2,failure,-1.7,94.027,-38.3,0.905,4991.6,1,0,Jóvenes (<30)
64,retired,married,basic,no,yes,no,telephone,agosto,viernes,245,3.0,,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,1,0,Tercera Edad (60+)
